location_type,name,state_name,district_name,sub_district_name,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,source
district,Raigad,Maharashtra,Raigad,,27,491,,,lgd
district,Raigarh,Chhattisgarh,Raigarh,,22,386,,,lgd
district,Raipur,Chhattisgarh,Raipur,,22,387,,,lgd
district,Rajgarh,Madhya Pradesh,Rajgarh,,23,422,,,lgd
district,Rajouri,Jammu And Kashmir,Rajouri,,1,12,,,lgd
district,Rudra Prayag,Uttarakhand,Rudra Prayag,,5,54,,,lgd
district,Sabar Kantha,Gujarat,Sabar Kantha,,24,458,,,lgd
district,Saharanpur,Uttar Pradesh,Saharanpur,,9,177,,,lgd
district,Saitual,Mizoram,Saitual,,15,727,,,lgd
district,Salem,Tamil Nadu,Salem,,33,584,,,lgd
district,Salumbar,Rajasthan,Salumbar,,8,777,,,lgd
district,Sambhal,Uttar Pradesh,Sambhal,,9,659,,,lgd
district,Sangareddy,Telangana,Sangareddy,,36,691,,,lgd
district,Saran,Bihar,Saran,,10,218,,,lgd
district,Sarangarh-Bilaigarh,Chhattisgarh,Sarangarh-Bilaigarh,,22,763,,,lgd
district,Satna,Madhya Pradesh,Satna,,23,426,,,lgd
district,Shahdara,Delhi,Shahdara,,7,671,,,lgd
district,Shamator,Nagaland,Shamator,,13,765,,,lgd
district,Shamli,Uttar Pradesh,Shamli,,9,660,,,lgd
district,Shimla,Himachal Pradesh,Shimla,,2,23,,,lgd
district,Shivamogga,Karnataka,Shivamogga,,29,547,,,lgd
district,Shi Yomi,Arunachal Pradesh,Shi Yomi,,12,725,,,lgd
district,Siaha,Mizoram,Siaha,,15,267,,,lgd
district,Sitamarhi,Bihar,Sitamarhi,,10,221,,,lgd
district,Sonipat,Haryana,Sonipat,,6,75,,,lgd
district,South Andamans,Andaman And Nicobar Islands,South Andamans,,35,602,,,lgd
district,South Garo Hills,Meghalaya,South Garo Hills,,17,277,,,lgd
district,South West Khasi Hills,Meghalaya,South West Khasi Hills,,17,658,,,lgd
district,Sri Muktsar Sahib,Punjab,Sri Muktsar Sahib,,3,39,,,lgd
district,Srinagar,Jammu And Kashmir,Srinagar,,1,13,,,lgd
district,Sri Potti Sriramulu Nellore,Andhra Pradesh,Sri Potti Sriramulu Nellore,,28,515,,,lgd
district,Sri Sathya Sai,Andhra Pradesh,Sri Sathya Sai,,28,754,,,lgd
district,Tapi,Gujarat,Tapi,,24,641,,,lgd
district,Thiruvallur,Tamil Nadu,Thiruvallur,,33,589,,,lgd
district,Thoubal,Manipur,Thoubal,,14,259,,,lgd
district,Tirunelveli,Tamil Nadu,Tirunelveli,,33,592,,,lgd
district,Tseminyu,Nagaland,Tseminyu,,13,757,,,lgd
district,Tumakuru,Karnataka,Tumakuru,,29,548,,,lgd
district,Umaria,Madhya Pradesh,Umaria,,23,436,,,lgd
district,Vadodara,Gujarat,Vadodara,,24,461,,,lgd
district,Vaishali,Bihar,Vaishali,,10,224,,,lgd
district,Valsad,Gujarat,Valsad,,24,462,,,lgd
district,Viluppuram,Tamil Nadu,Viluppuram,,33,596,,,lgd
district,Visakhapatnam,Andhra Pradesh,Visakhapatnam,,28,520,,,lgd
district,Vizianagaram,Andhra Pradesh,Vizianagaram,,28,521,,,lgd
district,West,Delhi,West,,7,85,,,lgd
district,Anand,Gujarat,Anand,,24,440,,,lgd
district,Ananthapuramu,Andhra Pradesh,Ananthapuramu,,28,502,,,lgd
district,Anugul,Odisha,Anugul,,21,344,,,lgd
district,Anuppur,Madhya Pradesh,Anuppur,,23,390,,,lgd
district,Araria,Bihar,Araria,,10,188,,,lgd
district,Ariyalur,Tamil Nadu,Ariyalur,,33,610,,,lgd
district,Ashoknagar,Madhya Pradesh,Ashoknagar,,23,391,,,lgd
district,Baghpat,Uttar Pradesh,Baghpat,,9,124,,,lgd
district,Balaghat,Madhya Pradesh,Balaghat,,23,392,,,lgd
district,Balotra,Rajasthan,Balotra,,8,775,,,lgd
district,Banas Kantha,Gujarat,Banas Kantha,,24,441,,,lgd
district,Banswara,Rajasthan,Banswara,,8,88,,,lgd
district,Baran,Rajasthan,Baran,,8,89,,,lgd
district,Bargarh,Odisha,Bargarh,,21,347,,,lgd
district,Basti,Uttar Pradesh,Basti,,9,131,,,lgd
district,Beawar,Rajasthan,Beawar,,8,774,,,lgd
district,Bengaluru Rural,Karnataka,Bengaluru Rural,,29,526,,,lgd
district,Bharuch,Gujarat,Bharuch,,24,442,,,lgd
district,Bhopal,Madhya Pradesh,Bhopal,,23,396,,,lgd
district,Boudh,Odisha,Boudh,,21,349,,,lgd
district,Buldhana,Maharashtra,Buldhana,,27,472,,,lgd
district,Burhanpur,Madhya Pradesh,Burhanpur,,23,397,,,lgd
district,Changlang,Arunachal Pradesh,Changlang,,12,229,,,lgd
district,Chatra,Jharkhand,Chatra,,20,323,,,lgd
district,Chikkamagaluru,Karnataka,Chikkamagaluru,,29,532,,,lgd
district,Chitradurga,Karnataka,Chitradurga,,29,533,,,lgd
district,Chittorgarh,Rajasthan,Chittorgarh,,8,95,,,lgd
district,Chumoukedima,Nagaland,Chumoukedima,,13,758,,,lgd
district,Churu,Rajasthan,Churu,,8,96,,,lgd
district,Cooch Behar,West Bengal,Cooch Behar,,19,308,,,lgd
district,Dadra And Nagar Haveli,The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,,38,465,,,lgd
district,Deoghar,Jharkhand,Deoghar,,20,324,,,lgd
district,Devbhumi Dwarka,Gujarat,Devbhumi Dwarka,,24,674,,,lgd
district,Dhamtari,Chhattisgarh,Dhamtari,,22,377,,,lgd
district,Dima Hasao,Assam,Dima Hasao,,18,299,,,lgd
district,Dumka,Jharkhand,Dumka,,20,326,,,lgd
district,East,Delhi,East,,7,78,,,lgd
district,Eastern West Khasi Hills,Meghalaya,Eastern West Khasi Hills,,17,740,,,lgd
district,East Godavari,Andhra Pradesh,East Godavari,,28,505,,,lgd
district,East Khasi Hills,Meghalaya,East Khasi Hills,,17,274,,,lgd
district,East Singhbum,Jharkhand,East Singhbum,,20,327,,,lgd
district,Gadchiroli,Maharashtra,Gadchiroli,,27,475,,,lgd
district,Gajapati,Odisha,Gajapati,,21,353,,,lgd
district,Ganderbal,Jammu And Kashmir,Ganderbal,,1,626,,,lgd
district,Gaurela-Pendra-Marwahi,Chhattisgarh,Gaurela-Pendra-Marwahi,,22,734,,,lgd
district,Giridih,Jharkhand,Giridih,,20,329,,,lgd
district,Gir Somnath,Gujarat,Gir Somnath,,24,675,,,lgd
district,Goalpara,Assam,Goalpara,,18,287,,,lgd
district,Gondia,Maharashtra,Gondia,,27,476,,,lgd
district,Guntur,Andhra Pradesh,Guntur,,28,506,,,lgd
district,Hojai,Assam,Hojai,,18,709,,,lgd
district,Hooghly,West Bengal,Hooghly,,19,312,,,lgd
district,Hoshiarpur,Punjab,Hoshiarpur,,3,33,,,lgd
district,Howrah,West Bengal,Howrah,,19,313,,,lgd
district,Imphal West,Manipur,Imphal West,,14,256,,,lgd
district,Jabalpur,Madhya Pradesh,Jabalpur,,23,411,,,lgd
district,Jalandhar,Punjab,Jalandhar,,3,34,,,lgd
district,Jalgaon,Maharashtra,Jalgaon,,27,478,,,lgd
district,Jammu,Jammu And Kashmir,Jammu,,1,5,,,lgd
district,Jhunjhunu,Rajasthan,Jhunjhunu,,8,106,,,lgd
district,Jogulamba Gadwal,Telangana,Jogulamba Gadwal,,36,695,,,lgd
district,Kakching,Manipur,Kakching,,14,711,,,lgd
district,Kalaburagi,Karnataka,Kalaburagi,,29,538,,,lgd
district,Kamjong,Manipur,Kamjong,,14,717,,,lgd
district,Kamrup,Assam,Kamrup,,18,291,,,lgd
district,Kangpokpi,Manipur,Kangpokpi,,14,712,,,lgd
district,Karbi Anglong,Assam,Karbi Anglong,,18,292,,,lgd
district,Kasaragod,Kerala,Kasaragod,,32,558,,,lgd
district,Khammam,Telangana,Khammam,,36,509,,,lgd
district,Khawzawl,Mizoram,Khawzawl,,15,728,,,lgd
district,Khordha,Odisha,Khordha,,21,362,,,lgd
district,Kodagu,Karnataka,Kodagu,,29,541,,,lgd
district,Koraput,Odisha,Koraput,,21,363,,,lgd
district,Korba,Chhattisgarh,Korba,,22,383,,,lgd
district,Korea,Chhattisgarh,Korea,,22,384,,,lgd
district,Kra Daadi,Arunachal Pradesh,Kra Daadi,,12,677,,,lgd
district,Krishnagiri,Tamil Nadu,Krishnagiri,,33,577,,,lgd
district,Kurukshetra,Haryana,Kurukshetra,,6,68,,,lgd
district,Lahaul And Spiti,Himachal Pradesh,Lahaul And Spiti,,2,21,,,lgd
district,Lakhimpur,Assam,Lakhimpur,,18,295,,,lgd
district,Leparada,Arunachal Pradesh,Leparada,,12,724,,,lgd
district,Longding,Arunachal Pradesh,Longding,,12,666,,,lgd
district,Lower Subansiri,Arunachal Pradesh,Lower Subansiri,,12,236,,,lgd
district,Ludhiana,Punjab,Ludhiana,,3,36,,,lgd
district,Mahabubnagar,Telangana,Mahabubnagar,,36,512,,,lgd
district,Mahasamund,Chhattisgarh,Mahasamund,,22,385,,,lgd
district,Mahe,Puducherry,Mahe,,34,599,,,lgd
district,Mandsaur,Madhya Pradesh,Mandsaur,,23,416,,,lgd
district,Mandya,Karnataka,Mandya,,29,544,,,lgd
district,MAUGANJ,Madhya Pradesh,MAUGANJ,,23,766,,,lgd
district,Mohla-Manpur-Ambagarh Chouki,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,,22,761,,,lgd
district,Nagaon,Assam,Nagaon,,18,297,,,lgd
district,Nalbari,Assam,Nalbari,,18,298,,,lgd
district,Namakkal,Tamil Nadu,Namakkal,,33,580,,,lgd
district,Namsai,Arunachal Pradesh,Namsai,,12,678,,,lgd
district,Nandyal,Andhra Pradesh,Nandyal,,28,755,,,lgd
district,Neem Ka Thana,Rajasthan,Neem Ka Thana,,8,773,,,lgd
district,New Delhi,Delhi,New Delhi,,7,79,,,lgd
district,Nuapada,Odisha,Nuapada,,21,368,,,lgd
district,Panch Mahals,Gujarat,Panch Mahals,,24,454,,,lgd
district,Pashchim Champaran,Bihar,Pashchim Champaran,,10,211,,,lgd
district,Patan,Gujarat,Patan,,24,455,,,lgd
district,Perambalur,Tamil Nadu,Perambalur,,33,581,,,lgd
district,Peren,Nagaland,Peren,,13,613,,,lgd
district,Phek,Nagaland,Phek,,13,248,,,lgd
district,Pherzawl,Manipur,Pherzawl,,14,715,,,lgd
district,Prakasam,Andhra Pradesh,Prakasam,,28,517,,,lgd
district,Pratapgarh,Rajasthan,Pratapgarh,,8,629,,,lgd
district,Pudukkottai,Tamil Nadu,Pudukkottai,,33,582,,,lgd
district,Purba Medinipur,West Bengal,Purba Medinipur,,19,317,,,lgd
district,Purnia,Bihar,Purnia,,10,214,,,lgd
district,Purulia,West Bengal,Purulia,,19,321,,,lgd
district,Rajnandgaon,Chhattisgarh,Rajnandgaon,,22,388,,,lgd
district,Rajsamand,Rajasthan,Rajsamand,,8,112,,,lgd
district,Ramanathapuram,Tamil Nadu,Ramanathapuram,,33,583,,,lgd
district,Ranchi,Jharkhand,Ranchi,,20,339,,,lgd
district,Ratnagiri,Maharashtra,Ratnagiri,,27,492,,,lgd
district,Rayagada,Odisha,Rayagada,,21,370,,,lgd
district,Saharsa,Bihar,Saharsa,,10,216,,,lgd
district,Sahebganj,Jharkhand,Sahebganj,,20,340,,,lgd
district,Sakti,Chhattisgarh,Sakti,,22,762,,,lgd
district,Sant Kabir Nagar,Uttar Pradesh,Sant Kabir Nagar,,9,178,,,lgd
district,Saraikela Kharsawan,Jharkhand,Saraikela Kharsawan,,20,341,,,lgd
district,Sawai Madhopur,Rajasthan,Sawai Madhopur,,8,113,,,lgd
district,Sepahijala,Tripura,Sepahijala,,16,653,,,lgd
district,Serchhip,Mizoram,Serchhip,,15,268,,,lgd
district,Shahdol,Madhya Pradesh,Shahdol,,23,429,,,lgd
district,Sheohar,Bihar,Sheohar,,10,220,,,lgd
district,Shrawasti,Uttar Pradesh,Shrawasti,,9,181,,,lgd
district,Simdega,Jharkhand,Simdega,,20,342,,,lgd
district,Siwan,Bihar,Siwan,,10,222,,,lgd
district,Solan,Himachal Pradesh,Solan,,2,25,,,lgd
district,South East,Delhi,South East,,7,670,,,lgd
district,South West,Delhi,South West,,7,84,,,lgd
district,Surajpur,Chhattisgarh,Surajpur,,22,648,,,lgd
district,Surguja,Chhattisgarh,Surguja,,22,389,,,lgd
district,Tamenglong,Manipur,Tamenglong,,14,258,,,lgd
district,Tarn Taran,Punjab,Tarn Taran,,3,609,,,lgd
district,Tawang,Arunachal Pradesh,Tawang,,12,238,,,lgd
district,Tenkasi,Tamil Nadu,Tenkasi,,33,733,,,lgd
district,Thanjavur,Tamil Nadu,Thanjavur,,33,586,,,lgd
district,The Nilgiris,Tamil Nadu,The Nilgiris,,33,587,,,lgd
district,Tinsukia,Assam,Tinsukia,,18,302,,,lgd
district,Tirap,Arunachal Pradesh,Tirap,,12,239,,,lgd
district,Tirupathur,Tamil Nadu,Tirupathur,,33,732,,,lgd
district,Tonk,Rajasthan,Tonk,,8,116,,,lgd
district,Udupi,Karnataka,Udupi,,29,549,,,lgd
district,Ukhrul,Manipur,Ukhrul,,14,260,,,lgd
district,Una,Himachal Pradesh,Una,,2,26,,,lgd
district,Uttar Bastar Kanker,Chhattisgarh,Uttar Bastar Kanker,,22,381,,,lgd
district,Vidisha,Madhya Pradesh,Vidisha,,23,437,,,lgd
district,Vijayanagar,Karnataka,Vijayanagar,,29,738,,,lgd
district,Vijayapura,Karnataka,Vijayapura,,29,530,,,lgd
district,Vikarabad,Telangana,Vikarabad,,36,698,,,lgd
district,Washim,Maharashtra,Washim,,27,499,,,lgd
district,West Karbi Anglong,Assam,West Karbi Anglong,,18,710,,,lgd
district,Wokha,Nagaland,Wokha,,13,250,,,lgd
district,Adilabad,Telangana,Adilabad,,36,501,,,lgd
district,Ahmedabad,Gujarat,Ahmedabad,,24,438,,,lgd
district,Aizawl,Mizoram,Aizawl,,15,261,,,lgd
district,Akola,Maharashtra,Akola,,27,467,,,lgd
district,Aligarh,Uttar Pradesh,Aligarh,,9,119,,,lgd
district,Alirajpur,Madhya Pradesh,Alirajpur,,23,639,,,lgd
district,Alwar,Rajasthan,Alwar,,8,87,,,lgd
district,Amethi,Uttar Pradesh,Amethi,,9,640,,,lgd
district,Azamgarh,Uttar Pradesh,Azamgarh,,9,123,,,lgd
district,Bagalkote,Karnataka,Bagalkote,,29,524,,,lgd
district,Bageshwar,Uttarakhand,Bageshwar,,5,46,,,lgd
district,Ballari,Karnataka,Ballari,,29,528,,,lgd
district,Bapatla,Andhra Pradesh,Bapatla,,28,750,,,lgd
district,Barmer,Rajasthan,Barmer,,8,90,,,lgd
district,Barnala,Punjab,Barnala,,3,605,,,lgd
district,Barpeta,Assam,Barpeta,,18,280,,,lgd
district,Bastar,Chhattisgarh,Bastar,,22,374,,,lgd
district,Betul,Madhya Pradesh,Betul,,23,394,,,lgd
district,Bhadrak,Odisha,Bhadrak,,21,348,,,lgd
district,Bhavnagar,Gujarat,Bhavnagar,,24,443,,,lgd
district,Bhilwara,Rajasthan,Bhilwara,,8,92,,,lgd
district,Bhiwani,Haryana,Bhiwani,,6,59,,,lgd
district,Bidar,Karnataka,Bidar,,29,529,,,lgd
district,Bijnor,Uttar Pradesh,Bijnor,,9,132,,,lgd
district,Bilaspur,Himachal Pradesh,Bilaspur,,2,15,,,lgd
district,Bokaro,Jharkhand,Bokaro,,20,322,,,lgd
district,Bongaigaon,Assam,Bongaigaon,,18,281,,,lgd
district,Budgam,Jammu And Kashmir,Budgam,,1,2,,,lgd
district,Buxar,Bihar,Buxar,,10,194,,,lgd
district,Central,Delhi,Central,,7,77,,,lgd
district,Chamba,Himachal Pradesh,Chamba,,2,16,,,lgd
district,Champhai,Mizoram,Champhai,,15,262,,,lgd
district,Chandigarh,Chandigarh,Chandigarh,,4,44,,,lgd
district,Chengalpattu,Tamil Nadu,Chengalpattu,,33,730,,,lgd
district,Chhatrapati Sambhajinagar,Maharashtra,Chhatrapati Sambhajinagar,,27,469,,,lgd
district,Chhindwara,Madhya Pradesh,Chhindwara,,23,399,,,lgd
district,Chitrakoot,Uttar Pradesh,Chitrakoot,,9,136,,,lgd
district,Churachandpur,Manipur,Churachandpur,,14,254,,,lgd
district,Cuddalore,Tamil Nadu,Cuddalore,,33,570,,,lgd
district,Cuttack,Odisha,Cuttack,,21,350,,,lgd
district,Dakshina Kannada,Karnataka,Dakshina Kannada,,29,534,,,lgd
district,Daman,The Dadra And Nagar Haveli And Daman And Diu,Daman,,38,463,,,lgd
district,Darbhanga,Bihar,Darbhanga,,10,195,,,lgd
district,Dausa,Rajasthan,Dausa,,8,97,,,lgd
district,Deeg,Rajasthan,Deeg,,8,767,,,lgd
district,Deoria,Uttar Pradesh,Deoria,,9,137,,,lgd
district,Dewas,Madhya Pradesh,Dewas,,23,402,,,lgd
district,Dhar,Madhya Pradesh,Dhar,,23,403,,,lgd
district,Dharashiv,Maharashtra,Dharashiv,,27,488,,,lgd
district,Dhule,Maharashtra,Dhule,,27,474,,,lgd
district,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,,28,747,,,lgd
district,East Kameng,Arunachal Pradesh,East Kameng,,12,231,,,lgd
district,Etawah,Uttar Pradesh,Etawah,,9,139,,,lgd
district,Faridabad,Haryana,Faridabad,,6,60,,,lgd
district,Firozabad,Uttar Pradesh,Firozabad,,9,143,,,lgd
district,Ganganagar,Rajasthan,Ganganagar,,8,100,,,lgd
district,Golaghat,Assam,Golaghat,,18,288,,,lgd
district,Gorakhpur,Uttar Pradesh,Gorakhpur,,9,148,,,lgd
district,Guna,Madhya Pradesh,Guna,,23,406,,,lgd
district,Gyalshing,Sikkim,Gyalshing,,11,228,,,lgd
district,Hamirpur,Uttar Pradesh,Hamirpur,,9,149,,,lgd
district,Idukki,Kerala,Idukki,,32,556,,,lgd
district,Imphal East,Manipur,Imphal East,,14,255,,,lgd
district,Indore,Madhya Pradesh,Indore,,23,410,,,lgd
district,Jaipur (Gramin),Rajasthan,Jaipur (Gramin),,8,783,,,lgd
district,Jaisalmer,Rajasthan,Jaisalmer,,8,103,,,lgd
district,Jangoan,Telangana,Jangoan,,36,689,,,lgd
district,Jaunpur,Uttar Pradesh,Jaunpur,,9,152,,,lgd
district,Jhajjar,Haryana,Jhajjar,,6,64,,,lgd
district,Junagadh,Gujarat,Junagadh,,24,448,,,lgd
district,Kaithal,Haryana,Kaithal,,6,66,,,lgd
district,Kamle,Arunachal Pradesh,Kamle,,12,718,,,lgd
district,Kanniyakumari,Tamil Nadu,Kanniyakumari,,33,575,,,lgd
district,Karaikal,Puducherry,Karaikal,,34,598,,,lgd
district,Karimganj,Assam,Karimganj,,18,293,,,lgd
district,Kaushambi,Uttar Pradesh,Kaushambi,,9,158,,,lgd
district,Kekri,Rajasthan,Kekri,,8,781,,,lgd
district,Kendujhar,Odisha,Kendujhar,,21,361,,,lgd
district,Khairagarh-Chhuikhadan-Gandai,Chhattisgarh,Khairagarh-Chhuikhadan-Gandai,,22,759,,,lgd
district,Kohima,Nagaland,Kohima,,13,245,,,lgd
district,Kokrajhar,Assam,Kokrajhar,,18,294,,,lgd
district,Kolhapur,Maharashtra,Kolhapur,,27,480,,,lgd
district,Kondagaon,Chhattisgarh,Kondagaon,,22,643,,,lgd
district,Kullu,Himachal Pradesh,Kullu,,2,20,,,lgd
district,Kurung Kumey,Arunachal Pradesh,Kurung Kumey,,12,233,,,lgd
district,Leh Ladakh,Ladakh,Leh Ladakh,,37,9,,,lgd
district,Lucknow,Uttar Pradesh,Lucknow,,9,162,,,lgd
district,Madhepura,Bihar,Madhepura,,10,205,,,lgd
district,Malerkotla,Punjab,Malerkotla,,3,737,,,lgd
district,Mangan,Sikkim,Mangan,,11,226,,,lgd
district,Mansa,Punjab,Mansa,,3,37,,,lgd
district,Marigaon,Assam,Marigaon,,18,296,,,lgd
district,Mathura,Uttar Pradesh,Mathura,,9,167,,,lgd
district,Meerut,Uttar Pradesh,Meerut,,9,169,,,lgd
district,Moga,Punjab,Moga,,3,38,,,lgd
district,Mungeli,Chhattisgarh,Mungeli,,22,647,,,lgd
district,Muzaffarnagar,Uttar Pradesh,Muzaffarnagar,,9,172,,,lgd
district,Muzaffarpur,Bihar,Muzaffarpur,,10,208,,,lgd
district,Nagaur,Rajasthan,Nagaur,,8,110,,,lgd
district,Namchi,Sikkim,Namchi,,11,227,,,lgd
district,Narayanpur,Chhattisgarh,Narayanpur,,22,637,,,lgd
district,Narmada,Gujarat,Narmada,,24,452,,,lgd
district,Nayagarh,Odisha,Nayagarh,,21,367,,,lgd
district,Niuland,Nagaland,Niuland,,13,764,,,lgd
district,North 24 Parganas,West Bengal,North 24 Parganas,,19,303,,,lgd
district,North And Middle Andaman,Andaman And Nicobar Islands,North And Middle Andaman,,35,632,,,lgd
district,North Garo Hills,Meghalaya,North Garo Hills,,17,656,,,lgd
district,Nuh,Haryana,Nuh,,6,604,,,lgd
district,Pakyong,Sikkim,Pakyong,,11,741,,,lgd
district,Pali,Rajasthan,Pali,,8,111,,,lgd
district,Palnadu,Andhra Pradesh,Palnadu,,28,751,,,lgd
district,Palwal,Haryana,Palwal,,6,619,,,lgd
district,Panna,Madhya Pradesh,Panna,,23,420,,,lgd
district,Pauri Garhwal,Uttarakhand,Pauri Garhwal,,5,52,,,lgd
district,Phalodi,Rajasthan,Phalodi,,8,772,,,lgd
district,Pilibhit,Uttar Pradesh,Pilibhit,,9,173,,,lgd
district,Purba Bardhaman,West Bengal,Purba Bardhaman,,19,306,,,lgd
district,Rajkot,Gujarat,Rajkot,,24,457,,,lgd
district,Ramanagara,Karnataka,Ramanagara,,29,631,,,lgd
district,Ramgarh,Jharkhand,Ramgarh,,20,607,,,lgd
district,Rampur,Uttar Pradesh,Rampur,,9,176,,,lgd
district,Ranipet,Tamil Nadu,Ranipet,,33,731,,,lgd
district,Rewa,Madhya Pradesh,Rewa,,23,424,,,lgd
district,Rohtas,Bihar,Rohtas,,10,215,,,lgd
district,Rupnagar,Punjab,Rupnagar,,3,42,,,lgd
district,Sanchore,Rajasthan,Sanchore,,8,779,,,lgd
district,Satara,Maharashtra,Satara,,27,494,,,lgd
district,Seoni,Madhya Pradesh,Seoni,,23,428,,,lgd
district,Shahjahanpur,Uttar Pradesh,Shahjahanpur,,9,180,,,lgd
district,Shajapur,Madhya Pradesh,Shajapur,,23,430,,,lgd
district,Sheopur,Madhya Pradesh,Sheopur,,23,431,,,lgd
district,Shivpuri,Madhya Pradesh,Shivpuri,,23,432,,,lgd
district,Shopian,Jammu And Kashmir,Shopian,,1,625,,,lgd
district,Sidhi,Madhya Pradesh,Sidhi,,23,433,,,lgd
district,Singrauli,Madhya Pradesh,Singrauli,,23,638,,,lgd
district,Sitapur,Uttar Pradesh,Sitapur,,9,183,,,lgd
district,Solapur,Maharashtra,Solapur,,27,496,,,lgd
district,Soreng,Sikkim,Soreng,,11,742,,,lgd
district,South,Delhi,South,,7,83,,,lgd
district,South Salmara Mancachar,Assam,South Salmara Mancachar,,18,707,,,lgd
district,South West Garo Hills,Meghalaya,South West Garo Hills,,17,663,,,lgd
district,Srikakulam,Andhra Pradesh,Srikakulam,,28,519,,,lgd
district,Sukma,Chhattisgarh,Sukma,,22,642,,,lgd
district,Supaul,Bihar,Supaul,,10,223,,,lgd
district,Tamulpur,Assam,Tamulpur,,18,756,,,lgd
district,Tehri Garhwal,Uttarakhand,Tehri Garhwal,,5,55,,,lgd
district,Thane,Maharashtra,Thane,,27,497,,,lgd
district,Thiruvananthapuram,Kerala,Thiruvananthapuram,,32,565,,,lgd
district,Tiruchirappalli,Tamil Nadu,Tiruchirappalli,,33,591,,,lgd
district,Tiruppur,Tamil Nadu,Tiruppur,,33,634,,,lgd
district,Tiruvannamalai,Tamil Nadu,Tiruvannamalai,,33,593,,,lgd
district,Udaipur,Rajasthan,Udaipur,,8,117,,,lgd
district,Udalguri,Assam,Udalguri,,18,617,,,lgd
district,Upper Siang,Arunachal Pradesh,Upper Siang,,12,240,,,lgd
district,Uttara Kannada,Karnataka,Uttara Kannada,,29,550,,,lgd
district,Uttar Kashi,Uttarakhand,Uttar Kashi,,5,57,,,lgd
district,Warangal,Telangana,Warangal,,36,522,,,lgd
district,Wayanad,Kerala,Wayanad,,32,567,,,lgd
district,West Garo Hills,Meghalaya,West Garo Hills,,17,278,,,lgd
district,West Jaintia Hills,Meghalaya,West Jaintia Hills,,17,275,,,lgd
district,West Siang,Arunachal Pradesh,West Siang,,12,243,,,lgd
district,West Singhbhum,Jharkhand,West Singhbhum,,20,343,,,lgd
district,Yadadri Bhuvanagiri,Telangana,Yadadri Bhuvanagiri,,36,697,,,lgd
district,Yadgir,Karnataka,Yadgir,,29,635,,,lgd
district,Yanam,Puducherry,Yanam,,34,601,,,lgd
district,Zunheboto,Nagaland,Zunheboto,,13,251,,,lgd
