location_type,name,state_name,district_name,sub_district_name,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,source
urban_local_body,Bajna,Uttar Pradesh,,Mat,9,,762,,lgd
urban_local_body,Baldeo,Uttar Pradesh,Mathura,Mahavan,9,167,763,,lgd
urban_local_body,Banda,Uttar Pradesh,Shahjahanpur,,9,180,,,lgd
urban_local_body,Banki,Uttar Pradesh,Bara Banki,,9,129,,,lgd
urban_local_body,Bankti,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Bansdih,Uttar Pradesh,Ballia,Bansdih,9,126,979,,lgd
urban_local_body,Bansgaon,Uttar Pradesh,Gorakhpur,Bansgaon,9,148,952,,lgd
urban_local_body,Banthra,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Barauli,Uttar Pradesh,Aligarh,,9,119,,,lgd
urban_local_body,Barbar,Uttar Pradesh,Kheri,Mohammdi,9,159,800,,lgd
urban_local_body,Barhalganj,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Barhni Bazar,Uttar Pradesh,Siddharthnagar,Shohratgarh,9,182,932,,lgd
urban_local_body,Bariyarpur,Uttar Pradesh,,Deoria,9,,959,,lgd
urban_local_body,Barkhera,Uttar Pradesh,Pilibhit,Bisalpur,9,173,791,,lgd
urban_local_body,Barnahal,Uttar Pradesh,,Karhal,9,,776,,lgd
urban_local_body,Barsana,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Behat,Uttar Pradesh,,Behat,9,,701,,lgd
urban_local_body,Belhara,Uttar Pradesh,Bara Banki,,9,129,,,lgd
urban_local_body,Belhar Kala,Uttar Pradesh,Sant Kabir Nagar,,9,178,,,lgd
urban_local_body,Belsar,Uttar Pradesh,,Tarabganj,9,,930,,lgd
urban_local_body,Belthara Road,Uttar Pradesh,Ballia,Belthara Road,9,126,975,,lgd
urban_local_body,Beniganj,Uttar Pradesh,Hardoi,Sandila,9,150,813,,lgd
urban_local_body,Beswan,Uttar Pradesh,Aligarh,Iglas,9,119,756,,lgd
urban_local_body,Bewar,Uttar Pradesh,Mainpuri,Bhogaon,9,166,777,,lgd
urban_local_body,Bhadarsa,Uttar Pradesh,Ayodhya,,9,140,,,lgd
urban_local_body,Bhagwant Nagar,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Bhaluani,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Bhanpur Kaswa,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Bharatbhari,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Bharatganj,Uttar Pradesh,Prayagraj,Meja,9,120,894,,lgd
urban_local_body,Bhargain,Uttar Pradesh,Kasganj,,9,633,,,lgd
urban_local_body,Bhatpar Rani,Uttar Pradesh,,Bhatpar Rani,9,,963,,lgd
urban_local_body,Bhawan Bahadur Nagar,Uttar Pradesh,Bulandshahr,,9,134,,,lgd
urban_local_body,Bhira,Uttar Pradesh,,Palia,9,,798,,lgd
urban_local_body,Bhogaon,Uttar Pradesh,Mainpuri,Bhogaon,9,166,777,,lgd
urban_local_body,Bhojpur Dharampur,Uttar Pradesh,Moradabad,Moradabad,9,171,719,,lgd
urban_local_body,Bhokarhedi,Uttar Pradesh,,Jansath,9,,711,,lgd
urban_local_body,Bidhuna,Uttar Pradesh,Auraiya,Bidhuna,9,122,841,,lgd
urban_local_body,Bighapur,Uttar Pradesh,,Bighapur,9,,818,,lgd
urban_local_body,Bikapur,Uttar Pradesh,Ayodhya,,9,140,,,lgd
urban_local_body,Bilaspur,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,9,144,743,,lgd
urban_local_body,Bilram,Uttar Pradesh,Kasganj,Kasganj,9,633,1010,,lgd
urban_local_body,Bilsanda,Uttar Pradesh,Pilibhit,Bisalpur,9,173,791,,lgd
urban_local_body,Bisanda Buzurg,Uttar Pradesh,Banda,Atarra,9,128,873,,lgd
urban_local_body,Bisharatganj,Uttar Pradesh,Bareilly,Aonla,9,130,786,,lgd
urban_local_body,Biskohar,Uttar Pradesh,,Bansi,9,,934,,lgd
urban_local_body,Bithoor,Uttar Pradesh,Kanpur Nagar,Kanpur,9,157,849,,lgd
urban_local_body,Bkt,Uttar Pradesh,,Bakshi Ka Talab,9,,820,,lgd
urban_local_body,Boodhanpur,Uttar Pradesh,Azamgarh,,9,123,,,lgd
urban_local_body,Brijmanganj,Uttar Pradesh,Mahrajganj,,9,164,,,lgd
urban_local_body,Budhana,Uttar Pradesh,Muzaffarnagar,Budhana,9,172,709,,lgd
urban_local_body,Bugrasi,Uttar Pradesh,Bulandshahr,,9,134,,,lgd
urban_local_body,Campierganj,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Chail,Uttar Pradesh,,Chail,9,,887,,lgd
urban_local_body,Chakia,Uttar Pradesh,Chandauli,Chakia,9,135,994,,lgd
urban_local_body,Chandauli,Uttar Pradesh,Chandauli,Chandauli,9,135,993,,lgd
urban_local_body,Chandaus,Uttar Pradesh,Aligarh,,9,119,,,lgd
urban_local_body,Charthaval,Uttar Pradesh,Muzaffarnagar,Muzaffarnagar,9,172,708,,lgd
urban_local_body,Charwa,Uttar Pradesh,Kaushambi,Chail,9,158,887,,lgd
urban_local_body,Chauk,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Chaumuha,Uttar Pradesh,Mathura,Chhata,9,167,761,,lgd
urban_local_body,Chhaprauli,Uttar Pradesh,,Baraut,9,,735,,lgd
urban_local_body,Chharra Rafatpur,Uttar Pradesh,Aligarh,Atrauli,9,119,754,,lgd
urban_local_body,Chhata,Uttar Pradesh,Mathura,Chhata,9,167,761,,lgd
urban_local_body,Chhatari,Uttar Pradesh,Bulandshahr,Shikarpur,9,134,750,,lgd
urban_local_body,Chhitauni,Uttar Pradesh,,Khadda,9,,6878,,lgd
urban_local_body,Chhutmalpura,Uttar Pradesh,,Behat,9,,701,,lgd
urban_local_body,Chirayakot,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Chitbara Gaon,Uttar Pradesh,Ballia,Ballia,9,126,978,,lgd
urban_local_body,Chopan,Uttar Pradesh,Sonbhadra,Robertsganj,9,184,1005,,lgd
urban_local_body,Chukradhumra,Uttar Pradesh,Sonbhadra,Robertsganj,9,184,1005,,lgd
urban_local_body,Dadiyal,Uttar Pradesh,,Tanda,9,,724,,lgd
urban_local_body,Dahagwan,Uttar Pradesh,Budaun,,9,133,,,lgd
urban_local_body,Dalmau,Uttar Pradesh,Rae Bareli,Dalmau,9,175,827,,lgd
urban_local_body,Dankaur,Uttar Pradesh,Gautam Buddha Nagar,Gautam Buddha Nagar,9,144,743,,lgd
urban_local_body,Daranagar,Uttar Pradesh,,,9,,,,lgd
urban_local_body,Dariyabad,Uttar Pradesh,Bara Banki,Ramsanehighat,9,129,900,,lgd
urban_local_body,Daurala,Uttar Pradesh,Meerut,,9,169,,,lgd
urban_local_body,Dayalbagh,Uttar Pradesh,Agra,Agra,9,118,766,,lgd
urban_local_body,Deoranian,Uttar Pradesh,,Baheri,9,,784,,lgd
urban_local_body,Derapur,Uttar Pradesh,,Derapur,9,,844,,lgd
urban_local_body,Derva(Pratapgarh),Uttar Pradesh,,Kunda,9,,881,,lgd
