location_type,name,state_name,district_name,sub_district_name,state_lgd_code,district_lgd_code,sub_district_lgd_code,village_lgd_code,source
district,Barabanki,Uttar Pradesh,Barabanki,,,,,,manual_pilot
district,Bareilly,Uttar Pradesh,Bareilly,,,,,,manual_pilot
district,Basti,Uttar Pradesh,Basti,,,,,,manual_pilot
district,Bhadohi,Uttar Pradesh,Bhadohi,,,,,,manual_pilot
district,Bijnor,Uttar Pradesh,Bijnor,,,,,,manual_pilot
district,Bulandshahr,Uttar Pradesh,Bulandshahr,,,,,,manual_pilot
district,Chandauli,Uttar Pradesh,Chandauli,,,,,,manual_pilot
district,Chitrakoot,Uttar Pradesh,Chitrakoot,,,,,,manual_pilot
district,Deoria,Uttar Pradesh,Deoria,,,,,,manual_pilot
district,Etah,Uttar Pradesh,Etah,,,,,,manual_pilot
district,Etawah,Uttar Pradesh,Etawah,,,,,,manual_pilot
district,Farrukhabad,Uttar Pradesh,Farrukhabad,,,,,,manual_pilot
district,Fatehpur,Uttar Pradesh,Fatehpur,,,,,,manual_pilot
district,Firozabad,Uttar Pradesh,Firozabad,,,,,,manual_pilot
district,Gautam Buddha Nagar,Uttar Pradesh,Gautam Buddha Nagar,,,,,,manual_pilot
district,Ghaziabad,Uttar Pradesh,Ghaziabad,,,,,,manual_pilot
district,Ghazipur,Uttar Pradesh,Ghazipur,,,,,,manual_pilot
district,Gonda,Uttar Pradesh,Gonda,,,,,,manual_pilot
district,Gorakhpur,Uttar Pradesh,Gorakhpur,,,,,,manual_pilot
district,Hamirpur,Uttar Pradesh,Hamirpur,,,,,,manual_pilot
district,Hapur,Uttar Pradesh,Hapur,,,,,,manual_pilot
district,Hardoi,Uttar Pradesh,Hardoi,,,,,,manual_pilot
district,Hathras,Uttar Pradesh,Hathras,,,,,,manual_pilot
district,Jalaun,Uttar Pradesh,Jalaun,,,,,,manual_pilot
district,Jaunpur,Uttar Pradesh,Jaunpur,,,,,,manual_pilot
district,Jhansi,Uttar Pradesh,Jhansi,,,,,,manual_pilot
district,Kannauj,Uttar Pradesh,Kannauj,,,,,,manual_pilot
district,Kanpur Dehat,Uttar Pradesh,Kanpur Dehat,,,,,,manual_pilot
district,Kanpur Nagar,Uttar Pradesh,Kanpur Nagar,,,,,,manual_pilot
district,Kasganj,Uttar Pradesh,Kasganj,,,,,,manual_pilot
district,Kaushambi,Uttar Pradesh,Kaushambi,,,,,,manual_pilot
district,Kushinagar,Uttar Pradesh,Kushinagar,,,,,,manual_pilot
district,Lakhimpur Kheri,Uttar Pradesh,Lakhimpur Kheri,,,,,,manual_pilot
district,Lalitpur,Uttar Pradesh,Lalitpur,,,,,,manual_pilot
district,Lucknow,Uttar Pradesh,Lucknow,,,,,,manual_pilot
district,Maharajganj,Uttar Pradesh,Maharajganj,,,,,,manual_pilot
district,Mahoba,Uttar Pradesh,Mahoba,,,,,,manual_pilot
district,Mainpuri,Uttar Pradesh,Mainpuri,,,,,,manual_pilot
district,Mathura,Uttar Pradesh,Mathura,,,,,,manual_pilot
district,Mau,Uttar Pradesh,Mau,,,,,,manual_pilot
district,Meerut,Uttar Pradesh,Meerut,,,,,,manual_pilot
district,Mirzapur,Uttar Pradesh,Mirzapur,,,,,,manual_pilot
district,Moradabad,Uttar Pradesh,Moradabad,,,,,,manual_pilot
district,Muzaffarnagar,Uttar Pradesh,Muzaffarnagar,,,,,,manual_pilot
district,Pilibhit,Uttar Pradesh,Pilibhit,,,,,,manual_pilot
district,Pratapgarh,Uttar Pradesh,Pratapgarh,,,,,,manual_pilot
district,Prayagraj,Uttar Pradesh,Prayagraj,,,,,,manual_pilot
district,Rae Bareli,Uttar Pradesh,Rae Bareli,,,,,,manual_pilot
district,Rampur,Uttar Pradesh,Rampur,,,,,,manual_pilot
district,Saharanpur,Uttar Pradesh,Saharanpur,,,,,,manual_pilot
district,Sambhal,Uttar Pradesh,Sambhal,,,,,,manual_pilot
district,Sant Kabir Nagar,Uttar Pradesh,Sant Kabir Nagar,,,,,,manual_pilot
district,Shahjahanpur,Uttar Pradesh,Shahjahanpur,,,,,,manual_pilot
district,Shamli,Uttar Pradesh,Shamli,,,,,,manual_pilot
district,Shravasti,Uttar Pradesh,Shravasti,,,,,,manual_pilot
district,Siddharthnagar,Uttar Pradesh,Siddharthnagar,,,,,,manual_pilot
district,Sitapur,Uttar Pradesh,Sitapur,,,,,,manual_pilot
district,Sonbhadra,Uttar Pradesh,Sonbhadra,,,,,,manual_pilot
district,Sultanpur,Uttar Pradesh,Sultanpur,,,,,,manual_pilot
district,Unnao,Uttar Pradesh,Unnao,,,,,,manual_pilot
district,Varanasi,Uttar Pradesh,Varanasi,,,,,,manual_pilot
